word	nodeType	synsetCount	unit
make	VERB	51	02x06_-_The_Fearsome_Luxury_Cruise_Ship
stand	VERB	24	02x06_-_The_Fearsome_Luxury_Cruise_Ship
be	VERB	14	02x06_-_The_Fearsome_Luxury_Cruise_Ship
hold	VERB	45	02x06_-_The_Fearsome_Luxury_Cruise_Ship
remove	VERB	9	02x06_-_The_Fearsome_Luxury_Cruise_Ship
listen	VERB	3	02x06_-_The_Fearsome_Luxury_Cruise_Ship
say	VERB	12	02x06_-_The_Fearsome_Luxury_Cruise_Ship
turn	VERB	38	02x06_-_The_Fearsome_Luxury_Cruise_Ship
believe	VERB	5	02x06_-_The_Fearsome_Luxury_Cruise_Ship
follow	VERB	24	02x06_-_The_Fearsome_Luxury_Cruise_Ship
leave	VERB	17	02x06_-_The_Fearsome_Luxury_Cruise_Ship
go	VERB	35	02x06_-_The_Fearsome_Luxury_Cruise_Ship
do	VERB	16	02x06_-_The_Fearsome_Luxury_Cruise_Ship
let	VERB	8	02x06_-_The_Fearsome_Luxury_Cruise_Ship
lose	VERB	11	02x06_-_The_Fearsome_Luxury_Cruise_Ship
find	VERB	18	02x06_-_The_Fearsome_Luxury_Cruise_Ship
do	VERB	16	02x06_-_The_Fearsome_Luxury_Cruise_Ship
head	VERB	42	02x06_-_The_Fearsome_Luxury_Cruise_Ship
go	VERB	35	02x06_-_The_Fearsome_Luxury_Cruise_Ship
head	VERB	42	02x06_-_The_Fearsome_Luxury_Cruise_Ship
come	VERB	22	02x06_-_The_Fearsome_Luxury_Cruise_Ship
intercept	VERB	3	02x06_-_The_Fearsome_Luxury_Cruise_Ship
k*ll	VERB	0	02x06_-_The_Fearsome_Luxury_Cruise_Ship
cause	VERB	7	02x06_-_The_Fearsome_Luxury_Cruise_Ship
cancel	VERB	6	02x06_-_The_Fearsome_Luxury_Cruise_Ship
excuse	VERB	9	02x06_-_The_Fearsome_Luxury_Cruise_Ship
k*ll	VERB	0	02x06_-_The_Fearsome_Luxury_Cruise_Ship
sense	VERB	9	02x06_-_The_Fearsome_Luxury_Cruise_Ship
know	VERB	12	02x06_-_The_Fearsome_Luxury_Cruise_Ship
station	VERB	6	02x06_-_The_Fearsome_Luxury_Cruise_Ship
k*ll	VERB	0	02x06_-_The_Fearsome_Luxury_Cruise_Ship
pass	VERB	43	02x06_-_The_Fearsome_Luxury_Cruise_Ship
prick	VERB	11	02x06_-_The_Fearsome_Luxury_Cruise_Ship
end	VERB	18	02x06_-_The_Fearsome_Luxury_Cruise_Ship
have	VERB	20	02x06_-_The_Fearsome_Luxury_Cruise_Ship
give	VERB	45	02x06_-_The_Fearsome_Luxury_Cruise_Ship
happen	VERB	5	02x06_-_The_Fearsome_Luxury_Cruise_Ship
enter	VERB	9	02x06_-_The_Fearsome_Luxury_Cruise_Ship
lose	VERB	11	02x06_-_The_Fearsome_Luxury_Cruise_Ship
find	VERB	18	02x06_-_The_Fearsome_Luxury_Cruise_Ship
aim	VERB	11	02x06_-_The_Fearsome_Luxury_Cruise_Ship
ask	VERB	7	02x06_-_The_Fearsome_Luxury_Cruise_Ship
dance	VERB	7	02x06_-_The_Fearsome_Luxury_Cruise_Ship
believe	VERB	5	02x06_-_The_Fearsome_Luxury_Cruise_Ship
accept	VERB	11	02x06_-_The_Fearsome_Luxury_Cruise_Ship
happen	VERB	5	02x06_-_The_Fearsome_Luxury_Cruise_Ship
rest	VERB	18	02x06_-_The_Fearsome_Luxury_Cruise_Ship
answer	VERB	15	02x06_-_The_Fearsome_Luxury_Cruise_Ship
lose	VERB	11	02x06_-_The_Fearsome_Luxury_Cruise_Ship
hurry	VERB	6	02x06_-_The_Fearsome_Luxury_Cruise_Ship
let	VERB	8	02x06_-_The_Fearsome_Luxury_Cruise_Ship
go	VERB	35	02x06_-_The_Fearsome_Luxury_Cruise_Ship
want	VERB	9	02x06_-_The_Fearsome_Luxury_Cruise_Ship
sell	VERB	9	02x06_-_The_Fearsome_Luxury_Cruise_Ship
want	VERB	9	02x06_-_The_Fearsome_Luxury_Cruise_Ship
want	VERB	9	02x06_-_The_Fearsome_Luxury_Cruise_Ship
let	VERB	8	02x06_-_The_Fearsome_Luxury_Cruise_Ship
return	VERB	29	02x06_-_The_Fearsome_Luxury_Cruise_Ship
want	VERB	9	02x06_-_The_Fearsome_Luxury_Cruise_Ship
want	VERB	9	02x06_-_The_Fearsome_Luxury_Cruise_Ship
be	VERB	14	02x06_-_The_Fearsome_Luxury_Cruise_Ship
place	VERB	32	02x06_-_The_Fearsome_Luxury_Cruise_Ship
be	VERB	14	02x06_-_The_Fearsome_Luxury_Cruise_Ship
be	VERB	14	02x06_-_The_Fearsome_Luxury_Cruise_Ship
spot	VERB	20	02x06_-_The_Fearsome_Luxury_Cruise_Ship
lay	VERB	16	02x06_-_The_Fearsome_Luxury_Cruise_Ship
try	VERB	10	02x06_-_The_Fearsome_Luxury_Cruise_Ship
stay	VERB	16	02x06_-_The_Fearsome_Luxury_Cruise_Ship
want	VERB	9	02x06_-_The_Fearsome_Luxury_Cruise_Ship
want	VERB	9	02x06_-_The_Fearsome_Luxury_Cruise_Ship
lay	VERB	16	02x06_-_The_Fearsome_Luxury_Cruise_Ship
buy	VERB	6	02x06_-_The_Fearsome_Luxury_Cruise_Ship
hear	VERB	5	02x06_-_The_Fearsome_Luxury_Cruise_Ship
buy	VERB	6	02x06_-_The_Fearsome_Luxury_Cruise_Ship
arrest	VERB	6	02x06_-_The_Fearsome_Luxury_Cruise_Ship
buy	VERB	6	02x06_-_The_Fearsome_Luxury_Cruise_Ship
make	VERB	51	02x06_-_The_Fearsome_Luxury_Cruise_Ship
mean	VERB	16	02x06_-_The_Fearsome_Luxury_Cruise_Ship
want	VERB	9	02x06_-_The_Fearsome_Luxury_Cruise_Ship
k*ll	VERB	0	02x06_-_The_Fearsome_Luxury_Cruise_Ship
tell	VERB	9	02x06_-_The_Fearsome_Luxury_Cruise_Ship
cause	VERB	7	02x06_-_The_Fearsome_Luxury_Cruise_Ship
care	VERB	11	02x06_-_The_Fearsome_Luxury_Cruise_Ship
let	VERB	8	02x06_-_The_Fearsome_Luxury_Cruise_Ship
take	VERB	44	02x06_-_The_Fearsome_Luxury_Cruise_Ship
fail	VERB	11	02x06_-_The_Fearsome_Luxury_Cruise_Ship
k*ll	VERB	0	02x06_-_The_Fearsome_Luxury_Cruise_Ship
accord	VERB	6	02x06_-_The_Fearsome_Luxury_Cruise_Ship
intercept	VERB	3	02x06_-_The_Fearsome_Luxury_Cruise_Ship
k*ll	VERB	0	02x06_-_The_Fearsome_Luxury_Cruise_Ship
try	VERB	10	02x06_-_The_Fearsome_Luxury_Cruise_Ship
buy	VERB	6	02x06_-_The_Fearsome_Luxury_Cruise_Ship
take	VERB	44	02x06_-_The_Fearsome_Luxury_Cruise_Ship
hate	VERB	2	02x06_-_The_Fearsome_Luxury_Cruise_Ship
happen	VERB	5	02x06_-_The_Fearsome_Luxury_Cruise_Ship
hat	VERB	4	02x06_-_The_Fearsome_Luxury_Cruise_Ship
let	VERB	8	02x06_-_The_Fearsome_Luxury_Cruise_Ship
split	VERB	18	02x06_-_The_Fearsome_Luxury_Cruise_Ship
dump	VERB	10	02x06_-_The_Fearsome_Luxury_Cruise_Ship
do	VERB	16	02x06_-_The_Fearsome_Luxury_Cruise_Ship
let	VERB	8	02x06_-_The_Fearsome_Luxury_Cruise_Ship
buy	VERB	6	02x06_-_The_Fearsome_Luxury_Cruise_Ship
care	VERB	11	02x06_-_The_Fearsome_Luxury_Cruise_Ship
go	VERB	35	02x06_-_The_Fearsome_Luxury_Cruise_Ship
begin	VERB	11	02x06_-_The_Fearsome_Luxury_Cruise_Ship
buy	VERB	6	02x06_-_The_Fearsome_Luxury_Cruise_Ship
get	VERB	37	02x06_-_The_Fearsome_Luxury_Cruise_Ship
let	VERB	8	02x06_-_The_Fearsome_Luxury_Cruise_Ship
walk	VERB	17	02x06_-_The_Fearsome_Luxury_Cruise_Ship
see	VERB	25	02x06_-_The_Fearsome_Luxury_Cruise_Ship
happen	VERB	5	02x06_-_The_Fearsome_Luxury_Cruise_Ship
hear	VERB	5	02x06_-_The_Fearsome_Luxury_Cruise_Ship
want	VERB	9	02x06_-_The_Fearsome_Luxury_Cruise_Ship
take	VERB	44	02x06_-_The_Fearsome_Luxury_Cruise_Ship
have	VERB	20	02x06_-_The_Fearsome_Luxury_Cruise_Ship
do	VERB	16	02x06_-_The_Fearsome_Luxury_Cruise_Ship
feel	VERB	17	02x06_-_The_Fearsome_Luxury_Cruise_Ship
hurt	VERB	14	02x06_-_The_Fearsome_Luxury_Cruise_Ship
refuse	VERB	7	02x06_-_The_Fearsome_Luxury_Cruise_Ship
buy	VERB	6	02x06_-_The_Fearsome_Luxury_Cruise_Ship
learn	VERB	6	02x06_-_The_Fearsome_Luxury_Cruise_Ship
try	VERB	10	02x06_-_The_Fearsome_Luxury_Cruise_Ship
conceal	VERB	2	02x06_-_The_Fearsome_Luxury_Cruise_Ship
be	VERB	14	02x06_-_The_Fearsome_Luxury_Cruise_Ship
heal	VERB	3	02x06_-_The_Fearsome_Luxury_Cruise_Ship
care	VERB	11	02x06_-_The_Fearsome_Luxury_Cruise_Ship
plan	VERB	7	02x06_-_The_Fearsome_Luxury_Cruise_Ship
create	VERB	6	02x06_-_The_Fearsome_Luxury_Cruise_Ship
complete	VERB	10	02x06_-_The_Fearsome_Luxury_Cruise_Ship
excuse	VERB	9	02x06_-_The_Fearsome_Luxury_Cruise_Ship
look	VERB	14	02x06_-_The_Fearsome_Luxury_Cruise_Ship
match	VERB	19	02x06_-_The_Fearsome_Luxury_Cruise_Ship
be	VERB	14	02x06_-_The_Fearsome_Luxury_Cruise_Ship
try	VERB	10	02x06_-_The_Fearsome_Luxury_Cruise_Ship
look	VERB	14	02x06_-_The_Fearsome_Luxury_Cruise_Ship
have	VERB	20	02x06_-_The_Fearsome_Luxury_Cruise_Ship
look	VERB	14	02x06_-_The_Fearsome_Luxury_Cruise_Ship
get	VERB	37	02x06_-_The_Fearsome_Luxury_Cruise_Ship
enjoy	VERB	5	02x06_-_The_Fearsome_Luxury_Cruise_Ship
start	VERB	22	02x06_-_The_Fearsome_Luxury_Cruise_Ship
want	VERB	9	02x06_-_The_Fearsome_Luxury_Cruise_Ship
make	VERB	51	02x06_-_The_Fearsome_Luxury_Cruise_Ship
feel	VERB	17	02x06_-_The_Fearsome_Luxury_Cruise_Ship
think	VERB	14	02x06_-_The_Fearsome_Luxury_Cruise_Ship
express	VERB	13	02x06_-_The_Fearsome_Luxury_Cruise_Ship
please	VERB	4	02x06_-_The_Fearsome_Luxury_Cruise_Ship
forget	VERB	4	02x06_-_The_Fearsome_Luxury_Cruise_Ship
play	VERB	52	02x06_-_The_Fearsome_Luxury_Cruise_Ship
like	VERB	11	02x06_-_The_Fearsome_Luxury_Cruise_Ship
try	VERB	10	02x06_-_The_Fearsome_Luxury_Cruise_Ship
wear	VERB	12	02x06_-_The_Fearsome_Luxury_Cruise_Ship
look	VERB	14	02x06_-_The_Fearsome_Luxury_Cruise_Ship
try	VERB	10	02x06_-_The_Fearsome_Luxury_Cruise_Ship
understand	VERB	5	02x06_-_The_Fearsome_Luxury_Cruise_Ship
expect	VERB	6	02x06_-_The_Fearsome_Luxury_Cruise_Ship
see	VERB	25	02x06_-_The_Fearsome_Luxury_Cruise_Ship
leave	VERB	17	02x06_-_The_Fearsome_Luxury_Cruise_Ship
let	VERB	8	02x06_-_The_Fearsome_Luxury_Cruise_Ship
know	VERB	12	02x06_-_The_Fearsome_Luxury_Cruise_Ship
need	VERB	7	02x06_-_The_Fearsome_Luxury_Cruise_Ship
keep	VERB	25	02x06_-_The_Fearsome_Luxury_Cruise_Ship
buy	VERB	6	02x06_-_The_Fearsome_Luxury_Cruise_Ship
have	VERB	20	02x06_-_The_Fearsome_Luxury_Cruise_Ship
help	VERB	12	02x06_-_The_Fearsome_Luxury_Cruise_Ship
forget	VERB	4	02x06_-_The_Fearsome_Luxury_Cruise_Ship
change	VERB	20	02x06_-_The_Fearsome_Luxury_Cruise_Ship
understand	VERB	5	02x06_-_The_Fearsome_Luxury_Cruise_Ship
go	VERB	35	02x06_-_The_Fearsome_Luxury_Cruise_Ship
go	VERB	35	02x06_-_The_Fearsome_Luxury_Cruise_Ship
suppose	VERB	5	02x06_-_The_Fearsome_Luxury_Cruise_Ship
express	VERB	13	02x06_-_The_Fearsome_Luxury_Cruise_Ship
need	VERB	7	02x06_-_The_Fearsome_Luxury_Cruise_Ship
search	VERB	9	02x06_-_The_Fearsome_Luxury_Cruise_Ship
go	VERB	35	02x06_-_The_Fearsome_Luxury_Cruise_Ship
start	VERB	22	02x06_-_The_Fearsome_Luxury_Cruise_Ship
fight	VERB	9	02x06_-_The_Fearsome_Luxury_Cruise_Ship
dodge	VERB	6	02x06_-_The_Fearsome_Luxury_Cruise_Ship
protect	VERB	2	02x06_-_The_Fearsome_Luxury_Cruise_Ship
sense	VERB	9	02x06_-_The_Fearsome_Luxury_Cruise_Ship
serialize	VERB	1	02x07_-_Who_Is_This_Mission_For_
stand	VERB	24	02x07_-_Who_Is_This_Mission_For_
see	VERB	25	02x07_-_Who_Is_This_Mission_For_
escape	VERB	15	02x07_-_Who_Is_This_Mission_For_
let	VERB	8	02x07_-_Who_Is_This_Mission_For_
get	VERB	37	02x07_-_Who_Is_This_Mission_For_
go	VERB	35	02x07_-_Who_Is_This_Mission_For_
wield	VERB	2	02x07_-_Who_Is_This_Mission_For_
call	VERB	41	02x07_-_Who_Is_This_Mission_For_
attract	VERB	3	02x07_-_Who_Is_This_Mission_For_
do	VERB	16	02x07_-_Who_Is_This_Mission_For_
cause	VERB	7	02x07_-_Who_Is_This_Mission_For_
have	VERB	20	02x07_-_Who_Is_This_Mission_For_
see	VERB	25	02x07_-_Who_Is_This_Mission_For_
disappoint	VERB	1	02x07_-_Who_Is_This_Mission_For_
seem	VERB	4	02x07_-_Who_Is_This_Mission_For_
recognize	VERB	9	02x07_-_Who_Is_This_Mission_For_
let	VERB	8	02x07_-_Who_Is_This_Mission_For_
wrap	VERB	7	02x07_-_Who_Is_This_Mission_For_
be	VERB	14	02x07_-_Who_Is_This_Mission_For_
take	VERB	44	02x07_-_Who_Is_This_Mission_For_
get	VERB	37	02x07_-_Who_Is_This_Mission_For_
drag	VERB	17	02x07_-_Who_Is_This_Mission_For_
hesitate	VERB	2	02x07_-_Who_Is_This_Mission_For_
get	VERB	37	02x07_-_Who_Is_This_Mission_For_
know	VERB	12	02x07_-_Who_Is_This_Mission_For_
do	VERB	16	02x07_-_Who_Is_This_Mission_For_
have	VERB	20	02x07_-_Who_Is_This_Mission_For_
take	VERB	44	02x07_-_Who_Is_This_Mission_For_
come	VERB	22	02x07_-_Who_Is_This_Mission_For_
grab	VERB	8	02x07_-_Who_Is_This_Mission_For_
drag	VERB	17	02x07_-_Who_Is_This_Mission_For_
injure	VERB	3	02x07_-_Who_Is_This_Mission_For_
make	VERB	51	02x07_-_Who_Is_This_Mission_For_
look	VERB	14	02x07_-_Who_Is_This_Mission_For_
get	VERB	37	02x07_-_Who_Is_This_Mission_For_
do	VERB	16	02x07_-_Who_Is_This_Mission_For_
do	VERB	16	02x07_-_Who_Is_This_Mission_For_
show	VERB	16	02x07_-_Who_Is_This_Mission_For_
struggle	VERB	7	02x07_-_Who_Is_This_Mission_For_
be	VERB	14	02x07_-_Who_Is_This_Mission_For_
rid	VERB	1	02x07_-_Who_Is_This_Mission_For_
understand	VERB	5	02x07_-_Who_Is_This_Mission_For_
think	VERB	14	02x07_-_Who_Is_This_Mission_For_
go	VERB	35	02x07_-_Who_Is_This_Mission_For_
love	VERB	10	02x07_-_Who_Is_This_Mission_For_
have	VERB	20	02x07_-_Who_Is_This_Mission_For_
return	VERB	29	02x07_-_Who_Is_This_Mission_For_
be	VERB	14	02x07_-_Who_Is_This_Mission_For_
accomplish	VERB	2	02x07_-_Who_Is_This_Mission_For_
help	VERB	12	02x07_-_Who_Is_This_Mission_For_
complete	VERB	10	02x07_-_Who_Is_This_Mission_For_
find	VERB	18	02x07_-_Who_Is_This_Mission_For_
calm	VERB	8	02x07_-_Who_Is_This_Mission_For_
take	VERB	44	02x07_-_Who_Is_This_Mission_For_
suit	VERB	10	02x07_-_Who_Is_This_Mission_For_
look	VERB	14	02x07_-_Who_Is_This_Mission_For_
disappoint	VERB	1	02x07_-_Who_Is_This_Mission_For_
let	VERB	8	02x07_-_Who_Is_This_Mission_For_
go	VERB	35	02x07_-_Who_Is_This_Mission_For_
have	VERB	20	02x07_-_Who_Is_This_Mission_For_
finagle	VERB	1	02x07_-_Who_Is_This_Mission_For_
guess	VERB	6	02x07_-_Who_Is_This_Mission_For_
change	VERB	20	02x07_-_Who_Is_This_Mission_For_
be	VERB	14	02x07_-_Who_Is_This_Mission_For_
smell	VERB	10	02x07_-_Who_Is_This_Mission_For_
know	VERB	12	02x07_-_Who_Is_This_Mission_For_
hide	VERB	6	02x07_-_Who_Is_This_Mission_For_
pick	VERB	21	02x07_-_Who_Is_This_Mission_For_
post	VERB	23	02x07_-_Who_Is_This_Mission_For_
judge	VERB	7	02x07_-_Who_Is_This_Mission_For_
rendezvous	VERB	4	02x07_-_Who_Is_This_Mission_For_
come	VERB	22	02x07_-_Who_Is_This_Mission_For_
have	VERB	20	02x07_-_Who_Is_This_Mission_For_
come	VERB	22	02x07_-_Who_Is_This_Mission_For_
keep	VERB	25	02x07_-_Who_Is_This_Mission_For_
do	VERB	16	02x07_-_Who_Is_This_Mission_For_
do	VERB	16	02x07_-_Who_Is_This_Mission_For_
find	VERB	18	02x07_-_Who_Is_This_Mission_For_
tell	VERB	9	02x07_-_Who_Is_This_Mission_For_
head	VERB	42	02x07_-_Who_Is_This_Mission_For_
plan	VERB	7	02x07_-_Who_Is_This_Mission_For_
run	VERB	57	02x07_-_Who_Is_This_Mission_For_
let	VERB	8	02x07_-_Who_Is_This_Mission_For_
do	VERB	16	02x07_-_Who_Is_This_Mission_For_
take	VERB	44	02x07_-_Who_Is_This_Mission_For_
pay	VERB	12	02x07_-_Who_Is_This_Mission_For_
disembark	VERB	1	02x07_-_Who_Is_This_Mission_For_
do	VERB	16	02x07_-_Who_Is_This_Mission_For_
let	VERB	8	02x07_-_Who_Is_This_Mission_For_
see	VERB	25	02x07_-_Who_Is_This_Mission_For_
be	VERB	14	02x07_-_Who_Is_This_Mission_For_
make	VERB	51	02x07_-_Who_Is_This_Mission_For_
go	VERB	35	02x07_-_Who_Is_This_Mission_For_
work	VERB	34	02x07_-_Who_Is_This_Mission_For_
have	VERB	20	02x07_-_Who_Is_This_Mission_For_
worry	VERB	8	02x07_-_Who_Is_This_Mission_For_
let	VERB	8	02x07_-_Who_Is_This_Mission_For_
go	VERB	35	02x07_-_Who_Is_This_Mission_For_
begin	VERB	11	02x07_-_Who_Is_This_Mission_For_
contact	VERB	11	02x07_-_Who_Is_This_Mission_For_
mean	VERB	16	02x07_-_Who_Is_This_Mission_For_
follow	VERB	24	02x07_-_Who_Is_This_Mission_For_
think	VERB	14	02x07_-_Who_Is_This_Mission_For_
rest	VERB	18	02x07_-_Who_Is_This_Mission_For_
seem	VERB	4	02x07_-_Who_Is_This_Mission_For_
leave	VERB	17	02x07_-_Who_Is_This_Mission_For_
think	VERB	14	02x07_-_Who_Is_This_Mission_For_
stay	VERB	16	02x07_-_Who_Is_This_Mission_For_
confine	VERB	6	02x07_-_Who_Is_This_Mission_For_
come	VERB	22	02x07_-_Who_Is_This_Mission_For_
stay	VERB	16	02x07_-_Who_Is_This_Mission_For_
shoot	VERB	22	02x07_-_Who_Is_This_Mission_For_
wield	VERB	2	02x07_-_Who_Is_This_Mission_For_
get	VERB	37	02x07_-_Who_Is_This_Mission_For_
kid	VERB	7	02x07_-_Who_Is_This_Mission_For_
want	VERB	9	02x07_-_Who_Is_This_Mission_For_
leave	VERB	17	02x07_-_Who_Is_This_Mission_For_
see	VERB	25	02x07_-_Who_Is_This_Mission_For_
make	VERB	51	02x07_-_Who_Is_This_Mission_For_
want	VERB	9	02x07_-_Who_Is_This_Mission_For_
cry	VERB	12	02x07_-_Who_Is_This_Mission_For_
grow	VERB	10	02x07_-_Who_Is_This_Mission_For_
come	VERB	22	02x07_-_Who_Is_This_Mission_For_
have	VERB	20	02x07_-_Who_Is_This_Mission_For_
get	VERB	37	02x07_-_Who_Is_This_Mission_For_
involve	VERB	7	02x07_-_Who_Is_This_Mission_For_
stay	VERB	16	02x07_-_Who_Is_This_Mission_For_
underestimate	VERB	4	02x07_-_Who_Is_This_Mission_For_
forget	VERB	4	02x07_-_Who_Is_This_Mission_For_
do	VERB	16	02x07_-_Who_Is_This_Mission_For_
be	VERB	14	02x07_-_Who_Is_This_Mission_For_
die	VERB	14	02x07_-_Who_Is_This_Mission_For_
take	VERB	44	02x07_-_Who_Is_This_Mission_For_
remember	VERB	8	02x07_-_Who_Is_This_Mission_For_
know	VERB	12	02x07_-_Who_Is_This_Mission_For_
curry	VERB	4	02x07_-_Who_Is_This_Mission_For_
make	VERB	51	02x07_-_Who_Is_This_Mission_For_
count	VERB	12	02x07_-_Who_Is_This_Mission_For_
come	VERB	22	02x07_-_Who_Is_This_Mission_For_
beat	VERB	34	02x07_-_Who_Is_This_Mission_For_
forget	VERB	4	02x07_-_Who_Is_This_Mission_For_
try	VERB	10	02x07_-_Who_Is_This_Mission_For_
open	VERB	36	02x07_-_Who_Is_This_Mission_For_
rest	VERB	18	02x07_-_Who_Is_This_Mission_For_
place	VERB	32	02x07_-_Who_Is_This_Mission_For_
sleep	VERB	6	02x07_-_Who_Is_This_Mission_For_
patrol	VERB	4	02x07_-_Who_Is_This_Mission_For_
reduce	VERB	20	02x07_-_Who_Is_This_Mission_For_
do	VERB	16	02x07_-_Who_Is_This_Mission_For_
k*lle	VERB	0	02x07_-_Who_Is_This_Mission_For_
have	VERB	20	02x07_-_Who_Is_This_Mission_For_
end	VERB	18	02x07_-_Who_Is_This_Mission_For_
guess	VERB	6	02x07_-_Who_Is_This_Mission_For_
be	VERB	14	02x07_-_Who_Is_This_Mission_For_
go	VERB	35	02x07_-_Who_Is_This_Mission_For_
exist	VERB	2	02x07_-_Who_Is_This_Mission_For_
need	VERB	7	02x07_-_Who_Is_This_Mission_For_
send	VERB	8	02x07_-_Who_Is_This_Mission_For_
let	VERB	8	02x07_-_Who_Is_This_Mission_For_
understand	VERB	5	02x07_-_Who_Is_This_Mission_For_
die	VERB	14	02x07_-_Who_Is_This_Mission_For_
call	VERB	41	02x07_-_Who_Is_This_Mission_For_
say	VERB	12	02x07_-_Who_Is_This_Mission_For_
rest	VERB	18	02x07_-_Who_Is_This_Mission_For_
lie	VERB	10	02x07_-_Who_Is_This_Mission_For_
have	VERB	20	02x07_-_Who_Is_This_Mission_For_
gain	VERB	13	02x07_-_Who_Is_This_Mission_For_
keep	VERB	25	02x07_-_Who_Is_This_Mission_For_
understand	VERB	5	02x07_-_Who_Is_This_Mission_For_
turn	VERB	38	02x07_-_Who_Is_This_Mission_For_
come	VERB	22	02x07_-_Who_Is_This_Mission_For_
think	VERB	14	02x07_-_Who_Is_This_Mission_For_
get	VERB	37	02x07_-_Who_Is_This_Mission_For_
contact	VERB	11	02x07_-_Who_Is_This_Mission_For_
allow	VERB	10	02x07_-_Who_Is_This_Mission_For_
drag	VERB	17	02x07_-_Who_Is_This_Mission_For_
hurt	VERB	14	02x07_-_Who_Is_This_Mission_For_
wound	VERB	14	02x07_-_Who_Is_This_Mission_For_
have	VERB	20	02x07_-_Who_Is_This_Mission_For_
tell	VERB	9	02x07_-_Who_Is_This_Mission_For_
live	VERB	19	02x07_-_Who_Is_This_Mission_For_
set	VERB	45	02x07_-_Who_Is_This_Mission_For_
look	VERB	14	02x07_-_Who_Is_This_Mission_For_
bark	VERB	9	02x07_-_Who_Is_This_Mission_For_
give	VERB	45	02x07_-_Who_Is_This_Mission_For_
see	VERB	25	02x07_-_Who_Is_This_Mission_For_
live	VERB	19	02x07_-_Who_Is_This_Mission_For_
hope	VERB	9	02x07_-_Who_Is_This_Mission_For_
bump	VERB	8	02x07_-_Who_Is_This_Mission_For_
want	VERB	9	02x07_-_Who_Is_This_Mission_For_
place	VERB	32	02x07_-_Who_Is_This_Mission_For_
train	VERB	17	02x07_-_Who_Is_This_Mission_For_
remain	VERB	4	02x07_-_Who_Is_This_Mission_For_
hone	VERB	3	02x07_-_Who_Is_This_Mission_For_
survive	VERB	4	02x07_-_Who_Is_This_Mission_For_
go	VERB	35	02x07_-_Who_Is_This_Mission_For_
become	VERB	4	02x07_-_Who_Is_This_Mission_For_
be	VERB	14	02x07_-_Who_Is_This_Mission_For_
know	VERB	12	02x07_-_Who_Is_This_Mission_For_
let	VERB	8	02x07_-_Who_Is_This_Mission_For_
make	VERB	51	02x07_-_Who_Is_This_Mission_For_
provoke	VERB	4	02x07_-_Who_Is_This_Mission_For_
understand	VERB	5	02x07_-_Who_Is_This_Mission_For_
turn	VERB	38	02x07_-_Who_Is_This_Mission_For_
label	VERB	9	02x07_-_Who_Is_This_Mission_For_
see	VERB	25	02x07_-_Who_Is_This_Mission_For_
put	VERB	10	02x07_-_Who_Is_This_Mission_For_
fear	VERB	8	02x07_-_Who_Is_This_Mission_For_
face	VERB	22	02x07_-_Who_Is_This_Mission_For_
deal	VERB	22	02x07_-_Who_Is_This_Mission_For_
light	VERB	47	02x07_-_Who_Is_This_Mission_For_
discover	VERB	8	02x07_-_Who_Is_This_Mission_For_
overcome	VERB	4	02x07_-_Who_Is_This_Mission_For_
do	VERB	16	02x07_-_Who_Is_This_Mission_For_
entertain	VERB	3	02x07_-_Who_Is_This_Mission_For_
seem	VERB	4	02x07_-_Who_Is_This_Mission_For_
have	VERB	20	02x07_-_Who_Is_This_Mission_For_
get	VERB	37	02x07_-_Who_Is_This_Mission_For_
soil	VERB	5	02x07_-_Who_Is_This_Mission_For_
see	VERB	25	02x07_-_Who_Is_This_Mission_For_
worry	VERB	8	02x07_-_Who_Is_This_Mission_For_
do	VERB	16	02x07_-_Who_Is_This_Mission_For_
look	VERB	14	02x07_-_Who_Is_This_Mission_For_
enjoy	VERB	5	02x07_-_Who_Is_This_Mission_For_
understand	VERB	5	02x07_-_Who_Is_This_Mission_For_
explore	VERB	4	02x07_-_Who_Is_This_Mission_For_
observe	VERB	9	02x07_-_Who_Is_This_Mission_For_
discern	VERB	1	02x07_-_Who_Is_This_Mission_For_
adapt	VERB	2	02x07_-_Who_Is_This_Mission_For_
explore	VERB	4	02x07_-_Who_Is_This_Mission_For_
fall	VERB	44	02x07_-_Who_Is_This_Mission_For_
have	VERB	20	02x07_-_Who_Is_This_Mission_For_
hurry	VERB	6	02x07_-_Who_Is_This_Mission_For_
find	VERB	18	02x07_-_Who_Is_This_Mission_For_
help	VERB	12	02x07_-_Who_Is_This_Mission_For_
have	VERB	20	02x07_-_Who_Is_This_Mission_For_
go	VERB	35	02x07_-_Who_Is_This_Mission_For_
help	VERB	12	02x07_-_Who_Is_This_Mission_For_
mean	VERB	16	02x07_-_Who_Is_This_Mission_For_
happen	VERB	5	02x07_-_Who_Is_This_Mission_For_
tell	VERB	9	02x07_-_Who_Is_This_Mission_For_
have	VERB	20	02x07_-_Who_Is_This_Mission_For_
do	VERB	16	02x07_-_Who_Is_This_Mission_For_
ditch	VERB	8	02x07_-_Who_Is_This_Mission_For_
look	VERB	14	02x07_-_Who_Is_This_Mission_For_
play	VERB	52	02x07_-_Who_Is_This_Mission_For_
want	VERB	9	02x07_-_Who_Is_This_Mission_For_
try	VERB	10	02x07_-_Who_Is_This_Mission_For_
love	VERB	10	02x07_-_Who_Is_This_Mission_For_
engross	VERB	2	02x07_-_Who_Is_This_Mission_For_
